guid,title,description,link,text,cluster
https://www.ranlevi.com/?p=30798,ההיסטוריה של חליפת החלל – חלק ב',"תכנון חליפת החלל של משימת אפולו הייתה אתגר הנדסי אדיר - אך מי שיכלה לו בסופו של דבר הייתה, למרבה ההפתעה, דווקא חברת אופנה שהתמחתה ביצור בגדים תחתונים. . . בפרק זה נשמע על פיתוחה של חליפת החלל המודרנית וכיצד הושפעה מזחל קטן, מהפכת ה New Look של כריסטיאן דיור ועוד.",https://www.spreaker.com/episode/wsym-hystwryh-233-hhystwryh-sl-hlypt-hhll-hlq-b--22580074,"ההיסטוריה של חליפת החלל – חלק ב'. תכנון חליפת החלל של משימת אפולו הייתה אתגר הנדסי אדיר - אך מי שיכלה לו בסופו של דבר הייתה, למרבה ההפתעה, דווקא חברת אופנה שהתמחתה ביצור בגדים תחתונים. . . בפרק זה נשמע על פיתוחה של חליפת החלל המודרנית וכיצד הושפעה מזחל קטן, מהפכת ה New Look של כריסטיאן דיור ועוד.",3
https://www.ranlevi.com/?p=30580,"ההיסטוריה של חליפת החלל ,חלק א'","טיסה בגובה רב עשויה להיות מסוכנת לבני אדם, אם כי במשך שנים רבות איש לא חקר את העניין לעומקו. הניסיונות להתמודד עם האתגרים של טיסה בכדור פורח - כמעט הדבר הרחוק ביותר שאפשר לדמיין מהמראה על גבי טיל רב עוצמה - הן אלו שבסופו של דבר אפשרו לניל ארמסטרוג ולבאז אולדרין להתהלך על אדמת הירח בחליפה שמצד אחד שמרה עליהם מוגנים מפני התנאים הקשים של החלל - ומצד שני אפשרה להם ולאסטרונאוטים שבאו אחריהם לבצע את כל המשימות המורכבות שהוטלו עליהם, כולל המשימות העדינות והמורכבות ביותר, בהצלחה. מהו הסיפור של הטיסה הראשונה הגבוהה ביותר בכדור פורח? מה היא ההשפעה המסוכנת ביותר של ההיפוקסיה? ומה ההבדל העקרוני שבין חליפת צלילה לחליפת לחץ?",https://www.spreaker.com/episode/wsym-hystwryh-232-hhystwryh-sl-hlypt-hhll-hlq--22580027,"ההיסטוריה של חליפת החלל ,חלק א'. טיסה בגובה רב עשויה להיות מסוכנת לבני אדם, אם כי במשך שנים רבות איש לא חקר את העניין לעומקו. הניסיונות להתמודד עם האתגרים של טיסה בכדור פורח - כמעט הדבר הרחוק ביותר שאפשר לדמיין מהמראה על גבי טיל רב עוצמה - הן אלו שבסופו של דבר אפשרו לניל ארמסטרוג ולבאז אולדרין להתהלך על אדמת הירח בחליפה שמצד אחד שמרה עליהם מוגנים מפני התנאים הקשים של החלל - ומצד שני אפשרה להם ולאסטרונאוטים שבאו אחריהם לבצע את כל המשימות המורכבות שהוטלו עליהם, כולל המשימות העדינות והמורכבות ביותר, בהצלחה. מהו הסיפור של הטיסה הראשונה הגבוהה ביותר בכדור פורח? מה היא ההשפעה המסוכנת ביותר של ההיפוקסיה? ומה ההבדל העקרוני שבין חליפת צלילה לחליפת לחץ?",3
https://www.ranlevi.com/?p=30445,ספיישל עושים היסטוריה ו SpaceIL,"עמותת SpaceIL הוקמה ב-2011 על ידי שלושה צעירים - יריב בש, כפיר דמרי ויהונתן ויינטראוב - כדי להתמודד בתחרות בינלאומית בשם Google Lunar XPrize: מירוץ להנחתת חללית בלתי מאויישת על הירח. מעבר לבניית החללית שתנחת על הירח, SpaceIL שמה לעצמה למטרה לתרום לחברה הישראלית על ידי קידום החינוך המדעי – טכנולוגי ועידוד החדשנות המדעית בארץ, באמצעות טיפוח מדעני ומהנדסי הדור הבא. בפרק הזה שהוקלט לייב במשרדי במשרדי רשת ""עושים היסטוריה"" המשפחות והילדים המקסימים שהגיעו לאירוע,הציגו שאלות מעניינות מאוד לצוות SpaceIL. גם ילדי מאזיני עושים היסטוריה ששלחו שאלות מראש. אז מהם התנאים המיוחדים על הירח, האם היו שם פעם חיים והאם יהיו חיים בעתיד? מה השלב בו נמצא כרגע הפרויקט של החללית הישראלית? ומה עוד נשאר לבצע עד לשיגור? והאם האם יש חייזרים בחלל?",https://www.spreaker.com/episode/wsym-hystwryh-231-spyysl-wsym-hystwryh-w-spaceil--22580044,"ספיישל עושים היסטוריה ו SpaceIL. עמותת SpaceIL הוקמה ב-2011 על ידי שלושה צעירים - יריב בש, כפיר דמרי ויהונתן ויינטראוב - כדי להתמודד בתחרות בינלאומית בשם Google Lunar XPrize: מירוץ להנחתת חללית בלתי מאויישת על הירח. מעבר לבניית החללית שתנחת על הירח, SpaceIL שמה לעצמה למטרה לתרום לחברה הישראלית על ידי קידום החינוך המדעי – טכנולוגי ועידוד החדשנות המדעית בארץ, באמצעות טיפוח מדעני ומהנדסי הדור הבא. בפרק הזה שהוקלט לייב במשרדי במשרדי רשת ""עושים היסטוריה"" המשפחות והילדים המקסימים שהגיעו לאירוע,הציגו שאלות מעניינות מאוד לצוות SpaceIL. גם ילדי מאזיני עושים היסטוריה ששלחו שאלות מראש. אז מהם התנאים המיוחדים על הירח, האם היו שם פעם חיים והאם יהיו חיים בעתיד? מה השלב בו נמצא כרגע הפרויקט של החללית הישראלית? ומה עוד נשאר לבצע עד לשיגור? והאם האם יש חייזרים בחלל?",3
https://www.ranlevi.com/?p=29992,האיומה מכל המחלות: על העגבת,"רופאים לכל אורך ההיסטוריה היו תמימי דעים על כך שעגבת היא לא רק מחלה קשה ביותר לאבחון, אלא גם גורמת את הסבל הגדול ביותר לקורבנותיה. לעגבת הייתה תכונה ייחודית נוספת, והיא העובדה שהיא מועברת בזמן קיום יחסי מין - והיחס האמביוולנטי של בני האדם אל קיום יחסי המין ושאלות המוסר והדת שקשורות בהם הפך את העגבת למחלה מורכבת עוד יותר. כיצד התמודדו בני האדם מול איום כה מפחיד, ומה מלמדת אותנו העגבת עלינו, ועל המוסר האנושי בכלל?",https://www.spreaker.com/episode/wsym-hystwryh-230-h-ywmh-mkl-hmhlwt-l-h-gbt--22580050,"האיומה מכל המחלות: על העגבת. רופאים לכל אורך ההיסטוריה היו תמימי דעים על כך שעגבת היא לא רק מחלה קשה ביותר לאבחון, אלא גם גורמת את הסבל הגדול ביותר לקורבנותיה. לעגבת הייתה תכונה ייחודית נוספת, והיא העובדה שהיא מועברת בזמן קיום יחסי מין - והיחס האמביוולנטי של בני האדם אל קיום יחסי המין ושאלות המוסר והדת שקשורות בהם הפך את העגבת למחלה מורכבת עוד יותר. כיצד התמודדו בני האדם מול איום כה מפחיד, ומה מלמדת אותנו העגבת עלינו, ועל המוסר האנושי בכלל?",5
https://www.ranlevi.com/?p=29801,"על הקשר שבין אוטיזם, תסמונת אספרגר והנדסה (שידור נוסף)","בפרק הזה אני מביא בשידור חוזר פרק מהארכיון של עושים היסטוריה שעלה בשנת 2011, והוא אחד הפרקים המצליחים של הפודקאסט: על הקשר שבין אוטיזם, תסמונת אספרגר והנדסה. בשש השנים שחלפו מאז שודר הפרק, עלתה המודעות בקרב הציבור לתופעה של אספרגר ולספקטרום האוטיסטי בכלל, אבל אנחנו עדיין לא יודעים להסביר מה גורם לה. בפרק שתשמעו מיד אני מספר על תאוריה מעניינת של חוקר בשם סימון ברון-כהן ועל המבחן שיצר לאבחון עצמי של אספרגר: אם זה מעניין אתכם, אשים קישור למבחן הזה בפוסט שבאתר ותוכלו לבצע אותו אונליין.",https://www.spreaker.com/episode/wsym-hystwryh-229-l-hqsr-sbyn-wtyzm-tsmwnt-sprgr-whndsh-sydwr-nwsp--22580056,"על הקשר שבין אוטיזם, תסמונת אספרגר והנדסה (שידור נוסף). בפרק הזה אני מביא בשידור חוזר פרק מהארכיון של עושים היסטוריה שעלה בשנת 2011, והוא אחד הפרקים המצליחים של הפודקאסט: על הקשר שבין אוטיזם, תסמונת אספרגר והנדסה. בשש השנים שחלפו מאז שודר הפרק, עלתה המודעות בקרב הציבור לתופעה של אספרגר ולספקטרום האוטיסטי בכלל, אבל אנחנו עדיין לא יודעים להסביר מה גורם לה. בפרק שתשמעו מיד אני מספר על תאוריה מעניינת של חוקר בשם סימון ברון-כהן ועל המבחן שיצר לאבחון עצמי של אספרגר: אם זה מעניין אתכם, אשים קישור למבחן הזה בפוסט שבאתר ותוכלו לבצע אותו אונליין.",4
https://www.ranlevi.com/?p=29632,"משימתה האחרונה של הצוללת שירה, חלק ב'","בעשרה באוגוסט, 1942, התקרבה הצוללת שירה אל חופי ארץ ישראל מבלי שאנשיה היו מודעים לכך שהצי הבריטי מודע לקיומם וממתין להם. בשלב מסוים נתגלתה השירה על ידי מטוס תצפית בריטי לא רחוק מחופי קפריסין, אך בשלב הזה עדיין לא ידעו הבריטים מהי המטרה: נמל חיפה, נמל ביירות או אולי שוב נמל אלכסנדריה. בחלקו השני של סיפור הצוללת שירה נגלה כיצד היא טובעה, מה קרה לאנשי צוותה - ומה נשאר ממנה היום?",https://www.spreaker.com/episode/wsym-hystwryh-228-msymth-h-hrwnh-sl-hzwllt-syrh-hlq-b--22580061,"משימתה האחרונה של הצוללת שירה, חלק ב'. בעשרה באוגוסט, 1942, התקרבה הצוללת שירה אל חופי ארץ ישראל מבלי שאנשיה היו מודעים לכך שהצי הבריטי מודע לקיומם וממתין להם. בשלב מסוים נתגלתה השירה על ידי מטוס תצפית בריטי לא רחוק מחופי קפריסין, אך בשלב הזה עדיין לא ידעו הבריטים מהי המטרה: נמל חיפה, נמל ביירות או אולי שוב נמל אלכסנדריה. בחלקו השני של סיפור הצוללת שירה נגלה כיצד היא טובעה, מה קרה לאנשי צוותה - ומה נשאר ממנה היום?",6
https://www.ranlevi.com/?p=29434,"משימתה האחרונה של הצוללת שירה, חלק א'","שלושים מטרים מתחת למים, במפרץ חיפה, שוכנת הצוללת האיטלקית הטבועה 'שירה' (Scire). בתחילת שנות השמונים גילה הארכיאולוג התת-ימי אהוד גלילי את עצמותיהם של כחמישים אנשי הצוות של הצוללת, ובכך פתח תיבת פנדורה של יריבות בריטית-איטלקית בת עשרות שנים. בפרק זה נשמע על כבלים מסתוריים עשויים פלדה ונחושת המתפתלים בקרקעית מפרץ חיפה, על בונקרים סודיים בצלע הכרמל והמבצע הנועז של הקומנדו האיטלקי באלכנסדריה שהיה הצלחה גדולה - אך בה בעת גם חתם את גורלה העגום של הצוללת.",https://www.spreaker.com/episode/wsym-hystwryh-227-msymth-h-hrwnh-sl-hzwllt-syrh-hlq--22580085,"משימתה האחרונה של הצוללת שירה, חלק א'. שלושים מטרים מתחת למים, במפרץ חיפה, שוכנת הצוללת האיטלקית הטבועה 'שירה' (Scire). בתחילת שנות השמונים גילה הארכיאולוג התת-ימי אהוד גלילי את עצמותיהם של כחמישים אנשי הצוות של הצוללת, ובכך פתח תיבת פנדורה של יריבות בריטית-איטלקית בת עשרות שנים. בפרק זה נשמע על כבלים מסתוריים עשויים פלדה ונחושת המתפתלים בקרקעית מפרץ חיפה, על בונקרים סודיים בצלע הכרמל והמבצע הנועז של הקומנדו האיטלקי באלכנסדריה שהיה הצלחה גדולה - אך בה בעת גם חתם את גורלה העגום של הצוללת.",6
https://www.ranlevi.com/?p=28998,"שאריות אבולוציוניות בבני אדם, הרי געש והחומר המוזר ביותר ביקום  – האוני' הקטנה של המדעים","בפרק הזה בחרתי עבורכם את חמישה פרקים מתוך הספר שאני אוהב במיוחד, וכמו 'האוני' הקטנה' כולו - גם הם מגוונים מאד. נתחיל בכמה איברים מיותרים שהאבולוציה השאירה אצלנו בני האדם, ממש בלי להתכוון. נמשיך אל המלחמה האכזרית שמתנהלת בתוך גופנו בין החיידקים והוירוסים ובין מערכת החיסון שלנו, והטריקים שכל צד מפעיל כדי לנצח בה. לאחר מכן כמה דברים מפתיעים שלא ידעתם על המים, אחד החומרים המפתיעים והמוזרים ביותר שאנחנו מכירים - ולבסוף, חמש התפרצויות קטלניות של הרי געש לאורך ההיסטוריה.",https://www.spreaker.com/episode/wsym-hystwryh-226-s-rywt-bwlwzywnywt-bbny-dm-hry-g-s-whhwmr-hmwzr-bywtr-byqwm-h-wny-hqtnh-sl-hmd-ym--22580094,"שאריות אבולוציוניות בבני אדם, הרי געש והחומר המוזר ביותר ביקום  – האוני' הקטנה של המדעים. בפרק הזה בחרתי עבורכם את חמישה פרקים מתוך הספר שאני אוהב במיוחד, וכמו 'האוני' הקטנה' כולו - גם הם מגוונים מאד. נתחיל בכמה איברים מיותרים שהאבולוציה השאירה אצלנו בני האדם, ממש בלי להתכוון. נמשיך אל המלחמה האכזרית שמתנהלת בתוך גופנו בין החיידקים והוירוסים ובין מערכת החיסון שלנו, והטריקים שכל צד מפעיל כדי לנצח בה. לאחר מכן כמה דברים מפתיעים שלא ידעתם על המים, אחד החומרים המפתיעים והמוזרים ביותר שאנחנו מכירים - ולבסוף, חמש התפרצויות קטלניות של הרי געש לאורך ההיסטוריה.",5
http://www.ranlevi.com/?p=28924,"הבוקר שאחרי הסיפוח – ספיישל ""עושים פוליטיקה""","""עושים פוליטיקה"" הצטרפה אלינו לרשת ""עושים היסטוריה"" לפני כחמישה חודשים בערך. דפנה ליאל המוכשרת מצליחה בכל פעם מחדש להביא לכם המאזינים את מה שקורה מאחורי הקלעים של הפוליטיקה הישראלית בזווית שונה, מפורטת יותר ובדרכה המיוחדת. נושא הסיפוח יהודה ושומרון מורכב מאוד וכך גם ההשפעה שלו על העתיד של כולנו. אחת לכמה זמן עולה הצעת חוק לסדר היום - ואיתה גם הדעות שבעד ונגד. אבל האם אנחנו באמת מבינים את ההשלכות של סיפוח? אז הנה לפניכם הפרק המיוחד של הסיפוח ב""עושים היסטוריה"".",https://www.spreaker.com/episode/wsym-hystwryh-225-hbwqr-s-hry-hsypwh-spyysl-wsym-pwlytyqh--22580077,"הבוקר שאחרי הסיפוח – ספיישל ""עושים פוליטיקה"". ""עושים פוליטיקה"" הצטרפה אלינו לרשת ""עושים היסטוריה"" לפני כחמישה חודשים בערך. דפנה ליאל המוכשרת מצליחה בכל פעם מחדש להביא לכם המאזינים את מה שקורה מאחורי הקלעים של הפוליטיקה הישראלית בזווית שונה, מפורטת יותר ובדרכה המיוחדת. נושא הסיפוח יהודה ושומרון מורכב מאוד וכך גם ההשפעה שלו על העתיד של כולנו. אחת לכמה זמן עולה הצעת חוק לסדר היום - ואיתה גם הדעות שבעד ונגד. אבל האם אנחנו באמת מבינים את ההשלכות של סיפוח? אז הנה לפניכם הפרק המיוחד של הסיפוח ב""עושים היסטוריה"".",4
http://www.ranlevi.com/?p=28711,"ניתוחי לב, חלק ב'","בחלקו השני של ניתוח המעקפים הדחוף בחולה שעבר התקף לב. השלב הבא בניתוח הוא כנראה האקסטרים של האקסטרים, קרדיופלגיה. שיתוק הלב. איך עוצרים את הלב? בניתוח שכזה, עבודת ה""אינסטלציה"" (כפי שהגדירו אותה בחדר הניתוח), היא עבודה על עורקים שהקוטר הממוצע שלהם הוא כקוטרו של קש שתיה, אולי אפילו פחות. כל הלחץ הנפשי הזה מתנקז, ברגע האמת, אל אדם אחד - זה עם הסכין ביד. מה שמאפשר למנתחים להתמודד עם הלחץ הזה הוא, כנראה, רגעי ההצלחה. תודה לפרופ' גיל בולוטין ולצוות מחלקת כירורגית לב על האירוח הנפלא. תודה גם לנירית כהן עציוני שחיברה אותי אל המחלקה. ובסוף הפרק, הפינה החדשה: 'המדע שמאחורי הסדרה משחקי הכס' - עם ד""ר ארז גרטי וד""ר יונת אשחר ממכון דוידסון לחינוך מדעי.",https://www.spreaker.com/episode/wsym-hystwryh-224-nytwhy-lb-hlq-b--22580079,"ניתוחי לב, חלק ב'. בחלקו השני של ניתוח המעקפים הדחוף בחולה שעבר התקף לב. השלב הבא בניתוח הוא כנראה האקסטרים של האקסטרים, קרדיופלגיה. שיתוק הלב. איך עוצרים את הלב? בניתוח שכזה, עבודת ה""אינסטלציה"" (כפי שהגדירו אותה בחדר הניתוח), היא עבודה על עורקים שהקוטר הממוצע שלהם הוא כקוטרו של קש שתיה, אולי אפילו פחות. כל הלחץ הנפשי הזה מתנקז, ברגע האמת, אל אדם אחד - זה עם הסכין ביד. מה שמאפשר למנתחים להתמודד עם הלחץ הזה הוא, כנראה, רגעי ההצלחה. תודה לפרופ' גיל בולוטין ולצוות מחלקת כירורגית לב על האירוח הנפלא. תודה גם לנירית כהן עציוני שחיברה אותי אל המחלקה. ובסוף הפרק, הפינה החדשה: 'המדע שמאחורי הסדרה משחקי הכס' - עם ד""ר ארז גרטי וד""ר יונת אשחר ממכון דוידסון לחינוך מדעי.",5
http://www.ranlevi.com/?p=28452,"ניתוחי לב, חלק א'","בפרק זה הצטרפתי לצוות מחלקת כירורגית לב של בית החולים רמב""ם בחיפה, לניתוח מעקפים דחוף בחולה שעבר התקף לב. מהו אוטם שריר הלב, מהי הטעות שעשתה האבולוציה בלב האנושי, והאם אתעלף כשהמנתח יפתח את בית החזה?. . . קדימה, היכנסו איתי לחדר הניתוחים: הניתוח עומד להתחיל.",https://www.spreaker.com/episode/wsym-hystwryh-223-nytwhy-lb-hlq--22580028,"ניתוחי לב, חלק א'. בפרק זה הצטרפתי לצוות מחלקת כירורגית לב של בית החולים רמב""ם בחיפה, לניתוח מעקפים דחוף בחולה שעבר התקף לב. מהו אוטם שריר הלב, מהי הטעות שעשתה האבולוציה בלב האנושי, והאם אתעלף כשהמנתח יפתח את בית החזה?. . . קדימה, היכנסו איתי לחדר הניתוחים: הניתוח עומד להתחיל.",5
http://www.ranlevi.com/?p=28227,"222 – Weizac (ויצק), המחשב הישראלי הראשון חלק ב'","בחלקו הקודם של הפרק הכרנו את הויצק (WEIZAC), המחשב העברי הראשון - ואת האיש שיזם אותו: הפרופ' חיים פקריס, מתמטיקאי שהיה מבין הראשונים להבין את הפוטנציאל הטמון במכונות אלקטרוניות בתחומי המדע וההנדסה. בפרק זה נשמע על התכנון המורכב של מערכת הזכרון, אירוע ההשקה שהסתיים באש ותמרות עשן - ועל פיני (פיליפ) רבינוביץ' שהשיק במו ידיו את תעשיית התוכנה הישראלית.",https://www.spreaker.com/episode/wsym-hystwryh-222-weizac-wyzq-hmhsb-hysr-ly-hr-swn-hlq-b--22580096,"222 – Weizac (ויצק), המחשב הישראלי הראשון חלק ב'. בחלקו הקודם של הפרק הכרנו את הויצק (WEIZAC), המחשב העברי הראשון - ואת האיש שיזם אותו: הפרופ' חיים פקריס, מתמטיקאי שהיה מבין הראשונים להבין את הפוטנציאל הטמון במכונות אלקטרוניות בתחומי המדע וההנדסה. בפרק זה נשמע על התכנון המורכב של מערכת הזכרון, אירוע ההשקה שהסתיים באש ותמרות עשן - ועל פיני (פיליפ) רבינוביץ' שהשיק במו ידיו את תעשיית התוכנה הישראלית.",2
http://www.ranlevi.com/?p=27878,"גן הבוגדנות וזיהוי גופות אלמונים באמצעות דנ""א – מפגש מאזינים 2017, חלק 2","בחלק זה, אנחנו ממשיכים לחפור בגנום שלנו עם שלושה אורחים מרתקים. הראשון הוא פרופ' דורון לנצט, חבר בפרוייקט הגנום שיספר על המתרחש בעולם הזה כיום, השניה היא ד""ר ליאת יקיר שעימה שוחחתי על הקשר בין אהבה, זוגיות ונאמנות -לגנטיקה שלנו, שיחה מדהימה, והשלישית - ד""ר נורית בובליל מהמכון המשפטי באבו כביר, על דנ""א בשירות הפורנזיקה - וספציפית, זיהוי גופות אלמונים. .",https://www.spreaker.com/episode/wsym-hystwryh-221-gn-hbwgdnwt-wzyhwy-gwpwt-lmwnym-b-mz-wt-dn-mpgs-m-zynym-2017-hlq-2--22580036,"גן הבוגדנות וזיהוי גופות אלמונים באמצעות דנ""א – מפגש מאזינים 2017, חלק 2. בחלק זה, אנחנו ממשיכים לחפור בגנום שלנו עם שלושה אורחים מרתקים. הראשון הוא פרופ' דורון לנצט, חבר בפרוייקט הגנום שיספר על המתרחש בעולם הזה כיום, השניה היא ד""ר ליאת יקיר שעימה שוחחתי על הקשר בין אהבה, זוגיות ונאמנות -לגנטיקה שלנו, שיחה מדהימה, והשלישית - ד""ר נורית בובליל מהמכון המשפטי באבו כביר, על דנ""א בשירות הפורנזיקה - וספציפית, זיהוי גופות אלמונים. .",7
http://www.ranlevi.com/?p=27610,"פרויקט הגנום האנושי והמירוץ לריצוף גנום האדם – מפגש מאזינים 2017, חלק 1","ב-1998 היה פרויקט הגנום האנושי רחוק עוד שבע שנים לפחות ממטרתו השאפתנית: ריצוף מלא, בפעם הראשונה בהיסטוריה, של גנום אנושי. אך במסיבת עיתונאים הטיל חוקר שאפתן בשם קרייג ונטר פצצה: החברה שהקים, Celera, עומדת להשלים את המשימה בתוך שלוש שנים בלבד. הכרזה זו השליכה את שני הארגונים לתוך מירוץ מטורף שישנה את פני מדע הגנטיקה.",https://www.spreaker.com/episode/wsym-hystwryh-220-prwyqt-hgnwm-h-nwsy-whmyrwz-lryzwp-gnwm-h-dm-mpgs-m-zynym-2017-hlq-1--22580083,"פרויקט הגנום האנושי והמירוץ לריצוף גנום האדם – מפגש מאזינים 2017, חלק 1. ב-1998 היה פרויקט הגנום האנושי רחוק עוד שבע שנים לפחות ממטרתו השאפתנית: ריצוף מלא, בפעם הראשונה בהיסטוריה, של גנום אנושי. אך במסיבת עיתונאים הטיל חוקר שאפתן בשם קרייג ונטר פצצה: החברה שהקים, Celera, עומדת להשלים את המשימה בתוך שלוש שנים בלבד. הכרזה זו השליכה את שני הארגונים לתוך מירוץ מטורף שישנה את פני מדע הגנטיקה.",5
http://www.ranlevi.com/?p=27312,הנוקם האפל – פרק מתוך Malicious Life,"איך הגענו מהוירוסים התמימים של שנות השמונים והתשעים - אתם זוכרים, פינג פונג וחבריו - לכופרות, ransomware, שמטילות אימה על בתי חולים וארגונים בכל העולם ולארגוני פשיעת סייבר בעלי זרועות תמנון בכל פינה בעולם? הפרק שתשמעו מיד מספר את סיפורו של אחד מכותבי הוירוסים האכזריים והמוכשרים בהיסטוריה - הנוקם האפל - וסיפורו של חוקר אבטחת מידע שנלחם בו.",https://www.spreaker.com/episode/wsym-hystwryh-219-hnwqm-h-pl-prq-mtwk-malicious-life--22580058,"הנוקם האפל – פרק מתוך Malicious Life. איך הגענו מהוירוסים התמימים של שנות השמונים והתשעים - אתם זוכרים, פינג פונג וחבריו - לכופרות, ransomware, שמטילות אימה על בתי חולים וארגונים בכל העולם ולארגוני פשיעת סייבר בעלי זרועות תמנון בכל פינה בעולם? הפרק שתשמעו מיד מספר את סיפורו של אחד מכותבי הוירוסים האכזריים והמוכשרים בהיסטוריה - הנוקם האפל - וסיפורו של חוקר אבטחת מידע שנלחם בו.",2
http://www.ranlevi.com/?p=27044,"218 – Weizac (ויצק), המחשב הישראלי הראשון חלק א'","המחשב הראשון שפותח בישראל, ואחד המחשבים הראשונים בעולם בכלל, היה בנוי כולו מאוסף של נגדים, קבלים וסלילים שמחוברים זה לזה בהלחמות ובאינספור חוטים זעירים. פרופ' אביעזרי בן 88 נזכר ביום הגורלי ב-1953 שבו נתקל במודעה בלתי שגרתית בעיתון והוביל אותו לפרויקט ה-WEIZAC, המחשב הישראלי הראשון, פרוייקט שנראה היה בזמנו כרעיון הזוי וחסר היגיון אך בדיעבד, היה המהלך שהתניע את תעשיית ההיי-טק הישראלית והמשגשגת של ימינו.",https://www.spreaker.com/episode/wsym-hystwryh-218-weizac-wyzq-hmhsb-hysr-ly-hr-swn-hlq--22580104,"218 – Weizac (ויצק), המחשב הישראלי הראשון חלק א'. המחשב הראשון שפותח בישראל, ואחד המחשבים הראשונים בעולם בכלל, היה בנוי כולו מאוסף של נגדים, קבלים וסלילים שמחוברים זה לזה בהלחמות ובאינספור חוטים זעירים. פרופ' אביעזרי בן 88 נזכר ביום הגורלי ב-1953 שבו נתקל במודעה בלתי שגרתית בעיתון והוביל אותו לפרויקט ה-WEIZAC, המחשב הישראלי הראשון, פרוייקט שנראה היה בזמנו כרעיון הזוי וחסר היגיון אך בדיעבד, היה המהלך שהתניע את תעשיית ההיי-טק הישראלית והמשגשגת של ימינו.",2
http://www.ranlevi.com/?p=26535,"217, חלק ב': טלסקופ החלל האבל – ""אסון הצ'לנג'ר של האסטרונומיה""","הטעות בליטוש המראה הראשית גרמה לנאס""א מבוכה רבה - אבל ברגע של הארה הצליח ג'ים קרוקר, מהנדס חשמל במכון הטלקסופ, למצוא פתרון שעשוי להציל את הפרוייקט היקר מאבדון. כדי ליישם את הפתרון של קרוקר, על האסטרונאוטים של מעבורת החלל 'דיסקברי' היה לבצע את משימת התיקון המורכבת ביותר שנוסתה בחלל אי פעם, ובקור יוצא דופן של 170 מעלות מתחת לאפס. . .",https://www.spreaker.com/episode/wsym-hystwryh-217-hlq-b-tlsqwp-hhll-h-bl-swn-hz-lng-r-sl-h-strwnwmyh--22580080,"217, חלק ב': טלסקופ החלל האבל – ""אסון הצ'לנג'ר של האסטרונומיה"". הטעות בליטוש המראה הראשית גרמה לנאס""א מבוכה רבה - אבל ברגע של הארה הצליח ג'ים קרוקר, מהנדס חשמל במכון הטלקסופ, למצוא פתרון שעשוי להציל את הפרוייקט היקר מאבדון. כדי ליישם את הפתרון של קרוקר, על האסטרונאוטים של מעבורת החלל 'דיסקברי' היה לבצע את משימת התיקון המורכבת ביותר שנוסתה בחלל אי פעם, ובקור יוצא דופן של 170 מעלות מתחת לאפס. . .",3
http://www.ranlevi.com/?p=26335,"216, חלק א': טלסקופ החלל האבל – ""אסון הצ'לנג'ר של האסטרונומיה""","טלסקופ החלל ""האבל,"" המקיף את כדור הארץ, לא היה 'סתם' עוד לווין כושל: האבל היה סמל. סמל לבזבוז משווע של כספי משלם המסים, סמל לסוכנות שפעם הייתה מסוגלת להנחית אדם על הירח בתשע שנים ועכשיו תקועה בבוץ של בירוקרטיה ואינספור נהלים, וסמל לדעיכת התעשייה האמריקנית המפוארת שבאותם ימים הלכה ואיבדה את מעמדה לטובת מפעלים יפניים מתוחכמים. אף אחד מהמהנדסים ומהמדענים שעבדו על הפרויקט האדיר הזה במשך כמעט עשרים שנה לא דמיין לעצמו עד כמה עמוק יהיה הכישלון. וכל זה, מדוע? בגלל 1. 3 מילימטר.",https://www.spreaker.com/episode/wsym-hystwryh-216-hlq-tlsqwp-hhll-h-bl-swn-hz-lng-r-sl-h-strwnwmyh--22580100,"216, חלק א': טלסקופ החלל האבל – ""אסון הצ'לנג'ר של האסטרונומיה"". טלסקופ החלל ""האבל,"" המקיף את כדור הארץ, לא היה 'סתם' עוד לווין כושל: האבל היה סמל. סמל לבזבוז משווע של כספי משלם המסים, סמל לסוכנות שפעם הייתה מסוגלת להנחית אדם על הירח בתשע שנים ועכשיו תקועה בבוץ של בירוקרטיה ואינספור נהלים, וסמל לדעיכת התעשייה האמריקנית המפוארת שבאותם ימים הלכה ואיבדה את מעמדה לטובת מפעלים יפניים מתוחכמים. אף אחד מהמהנדסים ומהמדענים שעבדו על הפרויקט האדיר הזה במשך כמעט עשרים שנה לא דמיין לעצמו עד כמה עמוק יהיה הכישלון. וכל זה, מדוע? בגלל 1. 3 מילימטר.",3
